centX,centY,Sw_25,Sw_50,Sw_75,Sw_100,Sw_125,Sw_150,Sw_175,Sw_200,Sw_225,Sw_250,Sw_275,Sw_300,Sw_325,Sw_350,Sw_375,Sw_400,Sw_425,Sw_450,Sw_475,Sw_500,Sw_525,Sw_550,Sw_575,Sw_600,Sw_625,Sw_650,Sw_675,Sw_700,Sw_725,Sw_750,Sw_775,Sw_800,Sw_825,Sw_850,Sw_875,Sw_900,Sw_925,Sw_950,Sw_975,Sw_1000
501.1573002,229.0033323,0.22,0.22,0.22,0.220000536,0.220283251,0.225016428,0.239685864,0.258643197,0.277087482,0.294173692,0.309647891,0.323624893,0.336266677,0.347748059,0.358214603,0.367799529,0.376617008,0.384764035,0.392316604,0.399344635,0.405901695,0.41203026,0.417764378,0.423109484,0.428054302,0.432461183,0.436476845,0.440325175,0.444054233,0.447683402,0.451222445,0.454676553,0.458054873,0.461362329,0.464601667,0.467778687,0.470896632,0.473953396,0.476955783,0.479905052
492.9846856,242.5246735,0.22,0.22,0.22,0.220000536,0.220283251,0.225016428,0.239685864,0.258643197,0.277087482,0.294173692,0.309647891,0.323624893,0.336266677,0.347748059,0.358214603,0.367799529,0.376617008,0.384764035,0.392316604,0.399344635,0.405901695,0.41203026,0.417764378,0.423109484,0.428054302,0.432461183,0.436476845,0.440325175,0.444054233,0.447683402,0.451222445,0.454676553,0.458054873,0.461362329,0.464601667,0.467778687,0.470896632,0.473953396,0.476955783,0.479905052
476.651572,270.6526828,0.22,0.22,0.22,0.220004538,0.220854472,0.229164164,0.247509826,0.267734251,0.286504003,0.303405025,0.318510992,0.332047508,0.344252249,0.355318837,0.365401572,0.374636007,0.383137325,0.390999774,0.398294459,0.405089753,0.41143857,0.417380607,0.422945176,0.428143113,0.432957714,0.437256192,0.441167592,0.444908662,0.448532469,0.452059717,0.455501864,0.458866117,0.462158978,0.4653852,0.4685489,0.471654058,0.474703011,0.477699947,0.480643994,0.483537788
461.0323726,299.8250807,0.22,0.22,0.220000002,0.220036044,0.222273516,0.234787428,0.255239948,0.275704694,0.294272153,0.310792662,0.325481316,0.338610881,0.350450021,0.361180233,0.370955116,0.379910541,0.388160188,0.395793904,0.402879925,0.409485938,0.41566374,0.421449668,0.426872338,0.431943259,0.436642597,0.440831973,0.444643983,0.448289138,0.451819763,0.455256558,0.458611631,0.461893822,0.465108865,0.468261431,0.471355472,0.474395178,0.477381683,0.480321218,0.483211852,0.486055016
446.8167707,328.9156022,0.22,0.22,0.22000001,0.220110476,0.22377979,0.238774825,0.25989854,0.28020537,0.298503207,0.314721211,0.329124098,0.342012781,0.353649343,0.364181352,0.37377108,0.382556833,0.390649615,0.398135719,0.405084453,0.411565393,0.417628398,0.423306391,0.428628607,0.433608996,0.438220842,0.442319747,0.446047133,0.449614876,0.453072089,0.456438039,0.459725082,0.462942649,0.466096708,0.469191791,0.472231645,0.475220526,0.478158811,0.481053217,0.483901842,0.486705699
434.0047664,357.9242471,0.22,0.22,0.22,0.220020996,0.223046336,0.23865142,0.259625616,0.279925526,0.298188483,0.31436798,0.328737973,0.341670338,0.353310247,0.363807118,0.373352949,0.382093997,0.390132055,0.397557767,0.404446712,0.410876156,0.416885212,0.422507066,0.427776335,0.43270683,0.43726255,0.441299106,0.444966806,0.448479767,0.451885072,0.455201308,0.458441517,0.461615402,0.464728911,0.467786301,0.470791168,0.473747499,0.476655044,0.479520447,0.482341989,0.485120786
422.5963597,386.8510155,0.22,0.22,0.22,0.220000126,0.220318054,0.228934394,0.252225176,0.27376764,0.29240547,0.309071992,0.323812354,0.33726966,0.34912609,0.359774942,0.369436906,0.378273858,0.386363826,0.393824924,0.400741364,0.407210025,0.413228952,0.418849187,0.424121016,0.429039103,0.433571821,0.43758541,0.441228644,0.444714647,0.448092508,0.451383587,0.45460222,0.457757943,0.460855888,0.463899765,0.466893068,0.469838947,0.472736388,0.475592463,0.478405623,0.4811771
412.5915505,415.6959074,0.22,0.22,0.22,0.22,0.220015379,0.222003835,0.235984977,0.258636338,0.279563537,0.298015164,0.313935751,0.328758886,0.341023782,0.352043062,0.362015539,0.371090134,0.379345424,0.386951812,0.394024186,0.40063216,0.406729378,0.412402114,0.417718067,0.422652045,0.427200508,0.431253491,0.434912206,0.438401302,0.441779456,0.44507679,0.448305058,0.451473861,0.454586113,0.457645239,0.460654623,0.463614859,0.466525553,0.469395241,0.47222216,0.475007428
403.9903389,444.4589227,0.22,0.22,0.22,0.22,0.220000111,0.220261648,0.226877481,0.246212158,0.267202732,0.286009511,0.302489495,0.316062169,0.328996956,0.340647045,0.351198235,0.360623266,0.369186253,0.377071813,0.384698084,0.391414106,0.397668673,0.403444407,0.408788995,0.413776393,0.4184048,0.422596423,0.426303941,0.429824304,0.433235294,0.436582283,0.439858638,0.443077193,0.446237831,0.449345045,0.45240113,0.455400758,0.458350881,0.461260241,0.464125826,0.466948522
396.7927249,473.1400616,0.22,0.22,0.22,0.22,0.22,0.220004003,0.221165133,0.232551596,0.252419042,0.27136093,0.288487164,0.303086744,0.316429106,0.328402792,0.339053382,0.348748966,0.357627073,0.365798091,0.372825682,0.379665538,0.386129213,0.392077103,0.397606177,0.402721685,0.407742292,0.412051304,0.415827299,0.419404764,0.422892433,0.426347741,0.429719947,0.433028103,0.436274698,0.439466095,0.442598104,0.445662594,0.448683089,0.451661322,0.454592913,0.457478684
390.9987084,501.7393239,0.22,0.22,0.22,0.22,0.22,0.22,0.220026627,0.222505799,0.23633635,0.254807792,0.272280137,0.287786122,0.301684073,0.314128737,0.32525792,0.335310382,0.344518185,0.352915034,0.360551113,0.367455233,0.373932595,0.380040255,0.385706227,0.390950576,0.395607661,0.399783537,0.403659005,0.40734516,0.410979651,0.414615774,0.418140335,0.421581795,0.424958886,0.428276381,0.431503673,0.43467181,0.437801628,0.440881334,0.443909427,0.446886483
386.6082895,530.2567097,0.22,0.22,0.22,0.22,0.22,0.22,0.220000005,0.220066849,0.223489062,0.23744044,0.254461478,0.270526162,0.28505748,0.298110231,0.309837657,0.32039171,0.330010373,0.338744035,0.346742813,0.354020854,0.360685601,0.366920417,0.372718761,0.378111022,0.38296607,0.387240964,0.391234139,0.395117649,0.398889808,0.402721665,0.406415355,0.410020296,0.413564922,0.417042819,0.420375929,0.423705909,0.426979182,0.430191056,0.433342214,0.436432131
383.6214681,558.6922189,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000018,0.220088666,0.223553488,0.236342972,0.251941256,0.26687839,0.280539526,0.29290247,0.30406344,0.31419957,0.323392167,0.331783221,0.339458584,0.346456328,0.352920199,0.358898521,0.364460274,0.369519709,0.374026263,0.378284253,0.382398874,0.386405372,0.39021129,0.394093906,0.397910252,0.401655387,0.405309587,0.408978095,0.412528139,0.415980487,0.419357207,0.422659336,0.425890395
382.0382443,587.0458516,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000015,0.220070165,0.222782036,0.233648646,0.247833579,0.261746812,0.274653495,0.286440312,0.29716862,0.306911525,0.315782565,0.323897593,0.331301837,0.338091078,0.344340571,0.350144556,0.355492427,0.360280359,0.364831886,0.369262592,0.373594273,0.377694862,0.381823617,0.385901282,0.389895762,0.393822595,0.397703514,0.40148687,0.405150044,0.408719223,0.412197317,0.415589591
381.8586181,615.3176078,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000004,0.220033592,0.221669721,0.22997676,0.242618246,0.255514545,0.267741773,0.279036339,0.289367078,0.29879007,0.307404967,0.315273615,0.322469764,0.329090941,0.33524903,0.340985957,0.346201465,0.351157875,0.356022633,0.360786516,0.365354634,0.369835954,0.374245589,0.378548904,0.38275489,0.386877805,0.390897677,0.394787225,0.398566071,0.402236256,0.405806806
383.0825894,643.5074875,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220009286,0.220728633,0.226081475,0.236736457,0.248547271,0.260093391,0.270906914,0.280881639,0.290033308,0.298413042,0.306091874,0.313195988,0.319860781,0.326154943,0.331990485,0.337544981,0.342998946,0.348324672,0.353457886,0.358408661,0.363225102,0.367892314,0.372412651,0.376809711,0.381078447,0.385203506,0.389198822,0.39306797,0.396821823
385.7101583,671.6154907,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220001292,0.220210139,0.222851629,0.230713956,0.241217526,0.251959998,0.262273817,0.271894236,0.280784228,0.289011365,0.296745403,0.304142342,0.311255675,0.317972944,0.324377043,0.330610057,0.336642142,0.342425279,0.347939797,0.353227699,0.358299897,0.363166872,0.367856607,0.372380867,0.376740897,0.380948294,0.385011534,0.388942224
389.7413247,699.6416173,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000067,0.220034425,0.22091924,0.225420203,0.233919607,0.243648815,0.253327596,0.26256632,0.271378789,0.27997906,0.288473742,0.296798879,0.304743313,0.312279014,0.319484324,0.326345217,0.33283963,0.338961976,0.344749366,0.350236291,0.355451733,0.360430429,0.365199718,0.369777348,0.374178075,0.378415804,0.382503976
395.1760887,727.5858674,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220002535,0.220173937,0.221906946,0.227308085,0.235429856,0.244325373,0.253707667,0.26363108,0.273826019,0.283883291,0.293411703,0.30228921,0.310566293,0.318279485,0.325462245,0.332150031,0.338393173,0.344248259,0.349765787,0.354991873,0.359966454,0.364720639,0.369276025,0.373650973,0.377861812
401.6050886,754.4473631,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000054,0.220016285,0.220419913,0.222883915,0.229251839,0.239269274,0.251244274,0.263630882,0.27553594,0.286511657,0.296478503,0.305557849,0.313867946,0.321507762,0.328555764,0.33508264,0.341161963,0.346859481,0.352230817,0.357323733,0.36217707,0.36681805,0.371267579,0.375544246
404.9658071,767.3572029,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000054,0.220016285,0.220419913,0.222883915,0.229251839,0.239269274,0.251244274,0.263630882,0.27553594,0.286511657,0.296478503,0.305557849,0.313867946,0.321507762,0.328555764,0.33508264,0.341161963,0.346859481,0.352230817,0.357323733,0.36217707,0.36681805,0.371267579,0.375544246
542.8706471,230.7128349,0.22,0.22,0.22,0.22,0.220000084,0.220065447,0.221872945,0.230705767,0.246548632,0.263873199,0.280591219,0.296145257,0.310384952,0.323380726,0.33523332,0.34606929,0.3560059,0.365150974,0.373592255,0.381411314,0.38867313,0.395429278,0.401721177,0.407562402,0.412947552,0.41774224,0.422106925,0.426277675,0.430306651,0.434216217,0.438018067,0.441719238,0.44532984,0.448855711,0.452300496,0.455670234,0.458968763,0.46219579,0.465357285,0.468455333
534.6331319,244.477424,0.22,0.22,0.22,0.22,0.220000084,0.220065447,0.221872945,0.230705767,0.246548632,0.263873199,0.280591219,0.296145257,0.310384952,0.323380726,0.33523332,0.34606929,0.3560059,0.365150974,0.373592255,0.381411314,0.38867313,0.395429278,0.401721177,0.407562402,0.412947552,0.41774224,0.422106925,0.426277675,0.430306651,0.434216217,0.438018067,0.441719238,0.44532984,0.448855711,0.452300496,0.455670234,0.458968763,0.46219579,0.465357285,0.468455333
518.236659,272.9542907,0.22,0.22,0.22,0.22,0.220000881,0.220241549,0.223991492,0.236595348,0.254510066,0.272539899,0.28933885,0.304646328,0.318519726,0.331108535,0.342558554,0.353011954,0.362596544,0.371421248,0.379571659,0.387128281,0.394155132,0.400701428,0.406804908,0.412482643,0.417724307,0.422399172,0.426650663,0.430707578,0.434625815,0.438428225,0.442127775,0.445733086,0.44925193,0.452690184,0.456052853,0.459344498,0.462568207,0.465728467,0.468825623,0.471862711
502.6143863,302.318824,0.22,0.22,0.22,0.22,0.220009166,0.220801418,0.227520917,0.243225032,0.262025032,0.280099635,0.29664458,0.311580628,0.325077085,0.337303264,0.348414183,0.358555874,0.367857712,0.376425782,0.384342748,0.391688045,0.398524259,0.404898479,0.410846965,0.416387209,0.421505188,0.426063814,0.430209304,0.434164859,0.437985054,0.44169235,0.445300025,0.448818047,0.45225346,0.455612188,0.458899248,0.462119434,0.465275015,0.468371985,0.47140993,0.474391014
488.383399,331.5633127,0.22,0.22,0.22,0.220000011,0.22003348,0.221530871,0.230539655,0.247789732,0.266811663,0.284709724,0.300967658,0.31561732,0.328874579,0.340877431,0.351779789,0.361730054,0.370856745,0.37926195,0.387027684,0.394234714,0.400945234,0.407202776,0.413043899,0.418489695,0.423516526,0.427980769,0.432037169,0.435910797,0.439652868,0.4432844,0.446818773,0.450266514,0.453634936,0.456929937,0.460156453,0.463319449,0.466420694,0.469466607,0.472456808,0.47539323
475.5436969,360.6877568,0.22,0.22,0.22,0.22,0.22001949,0.221545372,0.231022263,0.248528375,0.267580986,0.285327058,0.301466006,0.316080275,0.329334636,0.341304084,0.352162048,0.362064368,0.371137305,0.379482395,0.387186446,0.394337024,0.400992603,0.407192079,0.412984275,0.418383985,0.423354776,0.427754123,0.431747179,0.4355619,0.439247194,0.442823408,0.446304642,0.44970186,0.453022606,0.456272656,0.459456846,0.462580071,0.465643661,0.468654,0.471610986,0.474516494
464.0952801,389.6921565,0.22,0.22,0.22,0.22,0.220000211,0.220241755,0.226020745,0.243810438,0.26325989,0.281019585,0.297460591,0.312505313,0.326052323,0.338217251,0.349223355,0.359243407,0.368394338,0.376791742,0.384532488,0.391722248,0.398395694,0.404600487,0.410437805,0.41583386,0.420783528,0.425155475,0.429120441,0.432903953,0.436556277,0.440100246,0.44355188,0.446922218,0.450218652,0.45344648,0.456610394,0.459714923,0.462760653,0.465754131,0.468695291,0.47158637
454.0381486,418.5765116,0.22,0.22,0.22,0.22,0.22,0.220009441,0.221070993,0.230536656,0.25014808,0.270308827,0.288265077,0.3045012,0.318670856,0.33132524,0.342720757,0.353052963,0.362433345,0.371015907,0.378911006,0.386255359,0.393023913,0.399300047,0.405374147,0.410786838,0.415753289,0.420151653,0.424130158,0.427913209,0.43155974,0.435100483,0.438551714,0.441924619,0.445225423,0.448458711,0.451629044,0.45473971,0.457790744,0.460789648,0.463736666,0.466633768
445.3723025,447.3408222,0.22,0.22,0.22,0.22,0.22,0.220000111,0.220140394,0.224082049,0.239393039,0.259246536,0.277771451,0.294138202,0.308869699,0.32207151,0.333936438,0.344628128,0.354304728,0.363144327,0.371291427,0.378806277,0.385711842,0.392094385,0.39771937,0.403183383,0.408227493,0.412748646,0.416785058,0.420601128,0.424274933,0.427852244,0.431339214,0.434750902,0.438090215,0.441361737,0.444569592,0.447713283,0.450796199,0.453826005,0.456803662,0.459730235
438.0977416,475.9850883,0.22,0.22,0.22,0.22,0.22,0.22,0.220002772,0.220639373,0.228355312,0.245934308,0.26458853,0.28149969,0.29677867,0.310529838,0.322851084,0.333939695,0.343991333,0.35315855,0.361482238,0.369088348,0.376182277,0.382720849,0.38868193,0.394239263,0.39938714,0.404001003,0.408088172,0.411955089,0.415688509,0.419343759,0.422905135,0.426392123,0.429804509,0.43314762,0.436423863,0.439628284,0.44277202,0.445862177,0.448897045,0.451877973
432.2144661,504.5093098,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22001544,0.221458808,0.231906118,0.249409092,0.266677113,0.282513672,0.296857671,0.309747072,0.321322027,0.331817969,0.341357482,0.350034958,0.357883374,0.365145719,0.371870045,0.378060903,0.383763511,0.389016816,0.393570928,0.397738129,0.401696991,0.405540363,0.409317972,0.413004659,0.416608351,0.420134042,0.423586977,0.426963432,0.430262753,0.433502648,0.436684019,0.439804584,0.442865978
427.7224758,532.9134868,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000004,0.220036137,0.222160049,0.233614198,0.250152082,0.266305531,0.281229372,0.294755775,0.306932136,0.31796004,0.327957321,0.337041425,0.345273329,0.352804634,0.359750943,0.366149011,0.372033509,0.377405072,0.382078804,0.386365329,0.390486598,0.394485572,0.398412355,0.402266414,0.406028269,0.409709587,0.413312046,0.416822875,0.420265453,0.423639043,0.426943694,0.430178658,0.433346286
424.6217708,561.1976193,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000009,0.220046048,0.222334174,0.233379922,0.248752193,0.263940437,0.278046626,0.2908836,0.302529515,0.313084045,0.32265675,0.33134816,0.339258611,0.346503193,0.353149531,0.359256649,0.364823982,0.369707491,0.374206733,0.378553488,0.38278599,0.386882627,0.390939388,0.39490906,0.398791893,0.402584303,0.406300142,0.409936061,0.413478605,0.416937375,0.420314022,0.42361207
422.9123512,589.3617072,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000004,0.220035369,0.221930073,0.231572391,0.245710009,0.25996266,0.273348004,0.285635262,0.296820508,0.306972103,0.316194498,0.324574415,0.332207134,0.339180614,0.345579394,0.351433173,0.3566201,0.361424302,0.366092955,0.370653986,0.375059763,0.379386533,0.383625121,0.387762021,0.391796247,0.395737965,0.399592457,0.403332913,0.406972374,0.410514343,0.413964521
422.5942168,617.4057507,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220016694,0.22121362,0.228739029,0.241436521,0.254742592,0.267481676,0.279275868,0.290057234,0.299876449,0.308802646,0.316912925,0.32430872,0.331101939,0.337360687,0.342991722,0.348242251,0.353365372,0.358374494,0.363222729,0.367924099,0.372505965,0.376956234,0.381273675,0.385472629,0.389561274,0.393519667,0.397358637,0.401082961,0.404700748
423.6673678,645.3297496,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220004527,0.220555525,0.22553919,0.236349454,0.248633737,0.260720607,0.272043283,0.282470156,0.291991784,0.300657587,0.308581523,0.315913835,0.322756495,0.329034211,0.334938294,0.34069237,0.346295572,0.351703545,0.356892492,0.361896108,0.366717119,0.371359502,0.375843457,0.380182169,0.384370685,0.388418796,0.39233378,0.396125696
426.131804,673.1337039,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000605,0.220170462,0.22275143,0.23093545,0.241990622,0.253319221,0.264165157,0.274236151,0.283493392,0.29206494,0.300150361,0.307854932,0.315072954,0.321906215,0.328510087,0.334870453,0.340948676,0.346718986,0.352210278,0.357445122,0.362441539,0.367226735,0.371823903,0.376243805,0.380499316,0.384601852,0.388563688
429.9875256,700.8176138,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000029,0.220030793,0.220972571,0.225951531,0.235181105,0.245562108,0.255819187,0.265567483,0.274929666,0.284118034,0.293121216,0.301689605,0.309780887,0.317464322,0.324726292,0.331555102,0.337954098,0.343960432,0.349619011,0.354968726,0.360048376,0.364893266,0.369528633,0.373974263,0.378246586,0.382360913
435.2345324,728.3814791,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220002673,0.220214501,0.222366193,0.228706312,0.23766813,0.247373667,0.257745634,0.268660448,0.279605682,0.289998083,0.299627406,0.308525244,0.316729244,0.324295084,0.331282714,0.337758316,0.343792498,0.349447506,0.354777238,0.359828791,0.364639538,0.369237417,0.373643822,0.377877403
441.4203722,754.7190664,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22000008,0.220026123,0.220642862,0.224075459,0.232192934,0.244051837,0.257411654,0.270603379,0.282757996,0.293678082,0.303499473,0.312368654,0.320425625,0.327787749,0.334553268,0.340813981,0.346648968,0.35212353,0.357292682,0.362201132,0.366882474,0.371361201,0.375658287
444.6348872,767.3047322,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22000008,0.220026123,0.220642862,0.224075459,0.232192934,0.244051837,0.257411654,0.270603379,0.282757996,0.293678082,0.303499473,0.312368654,0.320425625,0.327787749,0.334553268,0.340813981,0.346648968,0.35212353,0.357292682,0.362201132,0.366882474,0.371361201,0.375658287
585.1454331,233.8259351,0.22,0.22,0.22,0.22,0.22,0.220000002,0.220007083,0.220431799,0.224257366,0.235182112,0.250721576,0.266836529,0.282382972,0.296911307,0.3103043,0.322601719,0.333878787,0.344236427,0.353764054,0.362552018,0.370677524,0.378199092,0.385166854,0.391602826,0.397509457,0.402755719,0.407521626,0.412061481,0.416434086,0.420666223,0.424772487,0.428762096,0.432645981,0.436430526,0.440119823,0.44371989,0.447234819,0.450665557,0.45401752,0.457293383
576.8737979,247.814688,0.22,0.22,0.22,0.22,0.22,0.220000002,0.220007083,0.220431799,0.224257366,0.235182112,0.250721576,0.266836529,0.282382972,0.296911307,0.3103043,0.322601719,0.333878787,0.344236427,0.353764054,0.362552018,0.370677524,0.378199092,0.385166854,0.391602826,0.397509457,0.402755719,0.407521626,0.412061481,0.416434086,0.420666223,0.424772487,0.428762096,0.432645981,0.436430526,0.440119823,0.44371989,0.447234819,0.450665557,0.45401752,0.457293383
560.475527,276.6022442,0.22,0.22,0.22,0.22,0.22,0.220000053,0.220035689,0.221150772,0.227707847,0.241664733,0.258487171,0.275039714,0.290549841,0.304820656,0.317868211,0.329789297,0.340697779,0.350706746,0.35991227,0.368407019,0.376267474,0.383551652,0.390308034,0.396560144,0.402306368,0.40741815,0.412058947,0.41647561,0.420729089,0.424845696,0.428840819,0.432724905,0.436506947,0.440193677,0.443790671,0.447302869,0.450733832,0.454088349,0.457367424,0.460574486
544.9117424,306.1207447,0.22,0.22,0.22,0.22,0.22,0.220000942,0.220165393,0.22272049,0.232468401,0.248455733,0.265732598,0.282231701,0.297482925,0.311426302,0.324136441,0.335728575,0.346330053,0.35605602,0.365002369,0.373261105,0.380906083,0.387999058,0.394583744,0.400683153,0.406293445,0.411278708,0.41580454,0.42011228,0.424260722,0.428275194,0.432170955,0.435959492,0.439649189,0.443247057,0.446758969,0.450190259,0.45354402,0.456826278,0.460037088,0.463180017
530.7269308,335.4810327,0.22,0.22,0.22,0.22,0.22,0.220004513,0.220390366,0.22440863,0.236317836,0.253239757,0.270553246,0.28685497,0.301876805,0.315594185,0.328087321,0.339475248,0.349887441,0.359437183,0.368219247,0.376324866,0.383828815,0.390795034,0.397260831,0.403256461,0.408769406,0.413655,0.418086578,0.422306961,0.426371522,0.430304055,0.434119645,0.437830246,0.441444579,0.444969841,0.448412067,0.451776944,0.455067377,0.458289794,0.461444194,0.464534832
517.9210922,364.6831081,0.22,0.22,0.22,0.22,0.22,0.220004768,0.220457554,0.22491824,0.237481687,0.254589219,0.271777177,0.287997382,0.303012666,0.316716185,0.329182289,0.340534371,0.350903073,0.36040086,0.369125951,0.377176383,0.384626146,0.3915248,0.397930795,0.403878333,0.409336233,0.41415784,0.418524549,0.422682656,0.426685979,0.430557782,0.434313703,0.437966279,0.441524682,0.444996255,0.448387116,0.451703064,0.454946923,0.458125049,0.461240522,0.464293108
506.4942267,393.726971,0.22,0.22,0.22,0.22,0.22,0.220000099,0.220100381,0.222886336,0.234000951,0.250596097,0.268080128,0.284792498,0.300244053,0.314255066,0.326951583,0.338480544,0.348978217,0.358566996,0.367357419,0.375459795,0.382944349,0.389865748,0.396293895,0.402247613,0.407694463,0.412499112,0.416838479,0.420962678,0.424928474,0.428761679,0.432479976,0.43609649,0.439620719,0.443059888,0.446420038,0.449706727,0.452922771,0.456074003,0.459162722,0.462191737
496.4463342,422.6126214,0.22,0.22,0.22,0.22,0.22,0.22,0.220002674,0.220443913,0.226325068,0.242159339,0.260616574,0.278186148,0.294260898,0.308769632,0.321871468,0.333731572,0.344486854,0.354281386,0.363237846,0.371484993,0.37907424,0.386076555,0.392602972,0.398589194,0.404058609,0.408877222,0.413222948,0.417343206,0.421299473,0.425122637,0.428832515,0.432442298,0.435961254,0.439396042,0.442752584,0.446036044,0.449248464,0.45239641,0.455481881,0.458508017
487.7774148,451.3400592,0.22,0.22,0.22,0.22,0.22,0.22,0.220000027,0.220043516,0.22188557,0.232574542,0.250573115,0.268600075,0.285290527,0.300424229,0.314072349,0.326387827,0.337516911,0.347624756,0.356843371,0.365303719,0.373058267,0.380194328,0.386719031,0.392762329,0.398296452,0.403180394,0.407565408,0.411709591,0.415684178,0.419528618,0.423260897,0.426895227,0.430439216,0.433898854,0.437279808,0.440585853,0.443819166,0.44698742,0.450092566,0.453137309
480.4874684,479.9092845,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000758,0.220234371,0.224466646,0.238675126,0.256603427,0.273746239,0.28951995,0.303786739,0.316644572,0.32825173,0.338771011,0.348325967,0.3570201,0.364999656,0.372322906,0.379020608,0.385173544,0.390806522,0.395771448,0.400210353,0.40440418,0.408429842,0.412333556,0.416125169,0.41982091,0.42342508,0.426943354,0.430380737,0.433738588,0.437021597,0.440238236,0.443389248,0.44647718
474.5764951,508.3202973,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220004522,0.22060512,0.22720981,0.242799955,0.259976855,0.276280132,0.291206188,0.30469365,0.316876138,0.327897709,0.337883109,0.346920377,0.35517733,0.36274069,0.369664809,0.375988698,0.381756625,0.386785025,0.391303383,0.395584079,0.399705238,0.403710656,0.407607825,0.411406911,0.415111169,0.418725944,0.42225455,0.425697544,0.429063449,0.432358884,0.435583638,0.438740422
470.0444948,536.5730975,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000001,0.220011045,0.220984744,0.229065083,0.244623715,0.261012706,0.276512474,0.290684285,0.303530374,0.315151649,0.325661312,0.335158722,0.343784386,0.351652935,0.35884019,0.365387347,0.371325753,0.376485645,0.381129957,0.385555378,0.389829137,0.393982447,0.398036667,0.401986054,0.405835354,0.40958833,0.413246131,0.416814964,0.420300005,0.423705953,0.427033001,0.430284527
466.8914675,564.6676852,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000001,0.220014199,0.221152044,0.229522924,0.244439776,0.260023506,0.274783118,0.288330265,0.300637638,0.311771298,0.321831494,0.330933292,0.33919361,0.346706118,0.35353274,0.359705014,0.365077101,0.36992849,0.37457542,0.379080026,0.38344832,0.387714149,0.391869253,0.395914439,0.399851078,0.403683622,0.407421265,0.411060564,0.414607591,0.418064177,0.421434837
465.1174133,592.6040604,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22001071,0.22101244,0.228651649,0.242583181,0.257342425,0.271445594,0.284455452,0.296291957,0.307007941,0.316691498,0.32544429,0.333369167,0.340551858,0.347045232,0.352733263,0.35790269,0.36287911,0.367717384,0.372407284,0.376962477,0.381390549,0.385688846,0.389858326,0.393906201,0.397845623,0.401669335,0.405384265,0.408994173,0.41250532
464.7223321,620.382223,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22000473,0.220669464,0.226799135,0.239410518,0.253307191,0.266800106,0.279320655,0.290749451,0.301105009,0.310452854,0.318892621,0.326536225,0.333473979,0.339626505,0.345273455,0.350728692,0.356033422,0.361166786,0.366114218,0.370893587,0.375506943,0.379958039,0.384259326,0.388426455,0.39245784,0.396361164,0.400142374,0.403809834
465.706224,648.0021731,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220001118,0.220321471,0.224494262,0.235299595,0.248242537,0.261108859,0.273170475,0.284230354,0.294253831,0.303314895,0.311558938,0.319124964,0.325961798,0.332313952,0.338448956,0.344384882,0.350091567,0.355541642,0.360753388,0.365741385,0.370518436,0.375104291,0.37951992,0.383774144,0.387877822,0.39184012,0.395671846
